Geo Point;Geo Shape;GR_ID;GR_NOM;ZDL_ID;ZDL_NOM;LDA_ID;LDA_NOM;GARE_NOM;INSEE_TXT;COMM_NOM;DPT_ID;ACCES_PMR
48.8709947651,2.48546159087;"{""type"": ""Polygon"", ""coordinates"": [[[2.484895648512121, 48.87056218159155], [2.485049928980911, 48.87059519337963], [2.485260730488399, 48.870588692319856], [2.485295937206261, 48.87078791639089], [2.485580308589969, 48.87118193579376], [2.485602688656892, 48.871300223470556], [2.485591275112938, 48.87169255117928], [2.485789500178424, 48.87168814092383], [2.485709281033099, 48.871169313046835], [2.485526015939481, 48.87091423683011], [2.485417791652882, 48.87049923152214], [2.485140918339205, 48.87050789395048], [2.484986477756317, 48.870420913766026], [2.484895648512121, 48.87056218159155]]]}";719;Rosny-sous-Bois;47877;Rosny-sous-Bois (Gare);71935;Rosny-sous-Bois (Gare) / Mairie;ROSNY-SOUS-BOIS;93064;Rosny-sous-Bois;93;
48.9505373806,3.1245479641;"{""type"": ""Polygon"", ""coordinates"": [[[3.125329448931883, 48.95047475865176], [3.124650961062271, 48.95037315802099], [3.124283289804949, 48.95033071319244], [3.123851522054384, 48.95026142985807], [3.123772810146274, 48.95023964060948], [3.123697041894747, 48.95031597657232], [3.123628068850321, 48.95051756756869], [3.123927996110574, 48.950555326540886], [3.123911166058067, 48.950601997647496], [3.124084397147373, 48.95062297321199], [3.124077239792773, 48.95065093723458], [3.125276135198436, 48.95083765147379], [3.125386368141784, 48.950622820923584], [3.125394621144548, 48.95053595694772], [3.125329448931883, 48.95047475865176]]]}";381;Ferté-sous-Jouarre;43246;La Ferté-sous-Jouarre (Gare);68918;La Ferté-sous-Jouarre (Gare);LA FERTE-SOUS-JOUARRE;77183;La Ferté-sous-Jouarre;77;Non
48.9737373235,2.3059792839;"{""type"": ""Polygon"", ""coordinates"": [[[2.306543903839568, 48.973322575850375], [2.306120431529509, 48.97359645918576], [2.30605660175559, 48.97356374896216], [2.305510067212251, 48.97397303795353], [2.305457979702879, 48.97406954513859], [2.305547812813092, 48.97411783030224], [2.306619545894728, 48.97337552628761], [2.306543903839568, 48.973322575850375]]]}";243;Enghien-les-Bains;46475;Enghien Mermoz;65485;Enghien-les-Bains (Gare);ENGHIEN-LES-BAINS;95210;Enghien-les-Bains;95;Non
48.7555750437,1.94261928581;"{""type"": ""Polygon"", ""coordinates"": [[[1.943130948120872, 48.755640734905946], [1.943133348715897, 48.755532969445596], [1.942981230046669, 48.75547307846346], [1.942286714905115, 48.755483349783184], [1.942022262959423, 48.75567999682184], [1.943130948120872, 48.755640734905946]]]}";395;La Verrière;43147;La Verrière (Gare);63426;La Verrière (Gare);LA VERRIERE;78644;La Verrière;78;Non
49.0494218489,2.50105048357;"{""type"": ""Polygon"", ""coordinates"": [[[2.500977267592905, 49.04953052129925], [2.501129746039763, 49.04944390113552], [2.50129125321607, 49.049401636012455], [2.501429807719462, 49.049401437841425], [2.501572103301075, 49.04950611619255], [2.501707143119078, 49.04946480442166], [2.501400863578582, 49.04924656207983], [2.50130261990975, 49.049225217825274], [2.501112822993348, 49.04923965643152], [2.500944499173996, 49.04929121027865], [2.500501218753998, 49.04953470398922], [2.500710224296594, 49.04968441006748], [2.500977267592905, 49.04953052129925]]]}";467;Louvres;44628;Louvres (Gare);69300;Louvres (Gare);LOUVRES;95351;Louvres;95;Oui
49.0362665878,2.08049870296;"{""type"": ""Polygon"", ""coordinates"": [[[2.080081109716451, 49.036188161049985], [2.079959366267144, 49.036278590383475], [2.079965473254713, 49.03634239989685], [2.080000000206768, 49.03651777538457], [2.07865367116969, 49.037483362874525], [2.078803099287209, 49.037571005275524], [2.080213302976111, 49.03665169428819], [2.081210930359283, 49.036045413758394], [2.081188521503458, 49.03602806338816], [2.081134690249115, 49.03599903346607], [2.081251576590955, 49.03589162874501], [2.082574372281257, 49.034973957595795], [2.082443075042752, 49.034895754459924], [2.081228270752665, 49.03573632482355], [2.080928745746154, 49.03584364930705], [2.080611511170198, 49.03582498813853], [2.080081109716451, 49.036188161049985]]]}";125;Cergy-Préfecture;44559;Cergy Préfecture;66696;Cergy Préfecture;CERGY-PREFECTURE;95127;Cergy;95;Partielle
48.9333208559,2.04219509524;"{""type"": ""Polygon"", ""coordinates"": [[[2.041656983977646, 48.93333674104728], [2.042439397274344, 48.93368748476806], [2.042572505182388, 48.93355549867288], [2.042595616318615, 48.933244197052744], [2.042082272422533, 48.932945523976535], [2.041656983977646, 48.93333674104728]]]}";637;Poissy (sud);427871;Poissy (Gare Sud);64883;Poissy (Gare);POISSY;78498;Poissy;78;Partielle
48.7993071751,2.18371567886;"{""type"": ""Polygon"", ""coordinates"": [[[2.18315832041364, 48.799415906460695], [2.183214455603061, 48.79955298045075], [2.184513802152953, 48.79926516099106], [2.184478697294058, 48.799185717198014], [2.184141832166947, 48.79914634615093], [2.183550270479405, 48.79916890419431], [2.183092818712214, 48.799260138825396], [2.18315832041364, 48.799415906460695]]]}";160;Chaville Vélizy;47883;Chaville Vélizy;69487;Chaville Vélizy;CHAVILLE-VELIZY;78686;Viroflay;78;oui
48.8314525781,1.94422467517;"{""type"": ""Polygon"", ""coordinates"": [[[1.943527105388666, 48.8316452203845], [1.943667867073107, 48.83163181934978], [1.944116845081334, 48.83158794383339], [1.944523280511558, 48.831527094170426], [1.944836172132398, 48.83141171880176], [1.944966230465259, 48.83134257100447], [1.944990420902169, 48.831316423253874], [1.945023228662475, 48.83122555987836], [1.944650784945147, 48.831291947619526], [1.943737137306408, 48.83142447318861], [1.943505452361865, 48.83147319551186], [1.943527105388666, 48.8316452203845]]]}";633;Plaisir Grignon;47885;Plaisir Grignon (Gare);64199;Plaisir Grignon (Gare);PLAISIR-GRIGNON;78490;Plaisir;78;Partielle
48.887136254,2.17290824811;"{""type"": ""Polygon"", ""coordinates"": [[[2.171037895084068, 48.88693562102935], [2.172981119290575, 48.8876114762455], [2.174136035338859, 48.88682390684445], [2.17333789508374, 48.88678410242373], [2.173035637476565, 48.886777240561166], [2.172226790334626, 48.88722299958733], [2.171240466374074, 48.886903710677345], [2.171037895084068, 48.88693562102935]]]}";725;Rueil-Malmaison;58875;Rueil-Malmaison (Gare);70902;Rueil-Malmaison (Gare);RUEIL-MALMAISON;92063;Rueil-Malmaison;92;Oui
48.8345805152,2.47236586762;"{""type"": ""Polygon"", ""coordinates"": [[[2.473265334707245, 48.833439472363814], [2.472283500853527, 48.83442040333951], [2.472189285262379, 48.8344620299526], [2.472038647068187, 48.83456807135064], [2.471750144505232, 48.83485278821009], [2.471645450240712, 48.83508012969885], [2.471591650120543, 48.8355421171928], [2.471596224717255, 48.83559845070356], [2.471635689297341, 48.83564876334436], [2.47174925532451, 48.83568515652205], [2.471925221213514, 48.83564135774453], [2.471940531351641, 48.83548981156673], [2.47204663806656, 48.83519493163685], [2.47219364352412, 48.834908306462175], [2.472315711400546, 48.834702664399586], [2.472401517181452, 48.834629581503215], [2.472576768228224, 48.83449445230597], [2.472783265623635, 48.834234114218354], [2.473398793482612, 48.83372144711947], [2.473513331575905, 48.833622723225425], [2.473518608399539, 48.833528516064774], [2.473265334707245, 48.833439472363814]]]}";572;Nogent sur-Marne;427219;Nogent-sur-Marne - Pierre Semard;71590;Nogent-sur-Marne (Gare);NOGENT-SUR-MARNE;94052;Nogent-sur-Marne;94;Partielle
48.697365038,2.1819932975;"{""type"": ""Polygon"", ""coordinates"": [[[2.181427388491921, 48.69714839697944], [2.181423800028115, 48.69715966820796], [2.181764754257259, 48.6973984694403], [2.181754009880007, 48.69743077753778], [2.182376754887252, 48.69754574776834], [2.182413607721274, 48.69744433682418], [2.182460020041267, 48.69745896320076], [2.182507682075689, 48.69739377339175], [2.182431859361615, 48.697368402475476], [2.182291388586043, 48.697330539608345], [2.182272600330467, 48.6973680645448], [2.182239542732477, 48.697372356071995], [2.182067163472862, 48.6973380394597], [2.181959239378191, 48.697255967941295], [2.181427388491921, 48.69714839697944]]]}";588;Orsay-Ville;43086;Orsay Ville;62892;Orsay Ville;ORSAY-VILLE;91471;Orsay;91;Non
48.9141727336,2.40455262667;"{""type"": ""Polygon"", ""coordinates"": [[[2.404148904252912, 48.91378435030803], [2.404048127888262, 48.91375767581263], [2.403950649675324, 48.91375838063519], [2.403601080499044, 48.91389629314374], [2.403974009709445, 48.91423590621974], [2.404322342844492, 48.9144014784535], [2.404586743110016, 48.91448369196731], [2.404801736307649, 48.914456033977764], [2.404830246787834, 48.91449917830432], [2.405431104567241, 48.914360587877425], [2.405625869989113, 48.9143045315712], [2.405446080552493, 48.91410381244493], [2.405378441516992, 48.91407241853988], [2.405277337698373, 48.91407429622216], [2.404913540437662, 48.914160527495], [2.404791890733354, 48.914164917871624], [2.404707982248739, 48.91414166055317], [2.404381173781537, 48.913992513306916], [2.404148904252912, 48.91378435030803]]]}";277;Métro Fort-d'Aubervilliers;47891;Fort d'Aubervilliers;73695;Fort d'Aubervilliers;FORT D'AUBERVILLIERS;93001;Aubervilliers;93;Non
48.9471473152,2.5246401942;"{""type"": ""Polygon"", ""coordinates"": [[[2.523953732021987, 48.946954934858304], [2.523911966973024, 48.94742204569021], [2.52534758587433, 48.94746302183553], [2.525364727628793, 48.946968823511824], [2.525172939970417, 48.94686057963566], [2.524030248419095, 48.94682073412173], [2.523972063459493, 48.94685157892342], [2.523953732021987, 48.946954934858304]]]}";782;Sevran-Beaudottes;43193;Sevran Beaudottes;73491;Sevran Beaudottes;SEVRAN-BEAUDOTTES;93071;Sevran;93;Oui
48.5708568434,2.43337250295;"{""type"": ""Polygon"", ""coordinates"": [[[2.432936855314161, 48.570840375054146], [2.43351793122722, 48.57109791120609], [2.433575954579028, 48.57108034819918], [2.433658594106608, 48.57105459036881], [2.4337323950399, 48.57100782428372], [2.433756910276123, 48.57094825670014], [2.433723308359089, 48.57085838238107], [2.433614121275884, 48.570802433339175], [2.43361404474385, 48.5707627361188], [2.433180942500331, 48.57060198153414], [2.432936855314161, 48.570840375054146]]]}";522;Mennecy;47899;Mennecy (Gare);59984;Mennecy (Gare);MENNECY;91386;Mennecy;91;oui
48.8536168256,2.48786116162;"{""type"": ""Polygon"", ""coordinates"": [[[2.486905115078103, 48.85321606084575], [2.487703984475832, 48.853697606616734], [2.487739644765606, 48.853918551367705], [2.487921640958522, 48.85398185982003], [2.488148901861465, 48.85404363938618], [2.488384838914489, 48.85408615393789], [2.488480313833752, 48.85407943034024], [2.48856619392401, 48.85399984594799], [2.488585799319886, 48.85376578516351], [2.48856215825411, 48.8536762148685], [2.488492141208678, 48.85360928871321], [2.488320940073042, 48.853564774057], [2.488132216938879, 48.85354207508814], [2.488008265254838, 48.85353297854238], [2.487159357350018, 48.85302964504464], [2.486905115078103, 48.85321606084575]]]}";830;Val-de-Fontenay;47900;Val de Fontenay;71718;Val de Fontenay;VAL-DE-FONTENAY;94033;Fontenay-sous-Bois;94;Oui
48.8895703206,2.51223431423;"{""type"": ""Polygon"", ""coordinates"": [[[2.511881359547531, 48.88959638778675], [2.51196169458916, 48.88972292096744], [2.512581098719586, 48.88955328066443], [2.512494241280089, 48.889414178635576], [2.511881359547531, 48.88959638778675]]]}";414;Le Raincy-Villemomble;47901;Le Raincy Villemomble Montfermeil;73297;Raincy Villemomble;LE RAINCY-VILLEMOMBLE-MONTFERMEIL;93062;Le Raincy;93;Non
49.0463089797,2.09339254855;"{""type"": ""Polygon"", ""coordinates"": [[[2.092826905927371, 49.046370602199815], [2.093177236186397, 49.046648068404416], [2.093387289537356, 49.04652506061138], [2.093407298339278, 49.04653996245401], [2.09359036388288, 49.046436443552274], [2.093668998247906, 49.04643534996152], [2.093723538834662, 49.046421010650775], [2.093755343836794, 49.04638223160239], [2.09396060242113, 49.046277268161965], [2.093562491311623, 49.045963507103075], [2.092826905927371, 49.046370602199815]]]}";650;Pontoise (sud-Canrobert);44496;Pontoise Gare (Canrobert);66816;Pontoise (Gare);PONTOISE;95500;Pontoise;95;Oui
48.8434222434,2.5820800279;"{""type"": ""Polygon"", ""coordinates"": [[[2.580973585156694, 48.84335508095175], [2.580963450987201, 48.843385687912466], [2.581197303793914, 48.84340575457076], [2.581194967851024, 48.84342887932473], [2.581948897103814, 48.843493909191494], [2.581956344244792, 48.84347088412636], [2.583111591841749, 48.84357000040995], [2.583113789592677, 48.84353730252543], [2.583016521804814, 48.84342386562355], [2.582063204107445, 48.84333873463272], [2.581223341109003, 48.843301615316854], [2.580973585156694, 48.84335508095175]]]}";575;Noisy Champs;58937;Noisy Champs (Gare);73163;Noisy Champs (Gare);NOISY-CHAMPS;77083;Champs-sur-Marne;77;Partielle
48.8990600622,2.09433405224;"{""type"": ""Polygon"", ""coordinates"": [[[2.09358951131702, 48.89914751127282], [2.093587886730396, 48.899365225089795], [2.094353514888784, 48.89935816830309], [2.094441330610366, 48.899351693335106], [2.09450437082806, 48.899337892880666], [2.094573044618653, 48.899306608545615], [2.094647357020918, 48.899267193547566], [2.094689440084446, 48.899213258671125], [2.094718580104435, 48.899156370520565], [2.094767051332256, 48.898361500449845], [2.094525206102876, 48.89857097347408], [2.094487027814013, 48.899147481883865], [2.094412568031274, 48.89919176472738], [2.09358951131702, 48.89914751127282]]]}";744;Saint-Germain-en-Laye;43198;Saint-Germain-en-Laye (Gare);64589;Saint-Germain-en-Laye (Gare);SAINT-GERMAIN-EN-LAYE;78551;Saint-Germain-en-Laye;78;Oui
49.0103155524,2.55939459586;"{""type"": ""Polygon"", ""coordinates"": [[[2.558655022296056, 49.01054524361234], [2.558848644954518, 49.01056211051919], [2.559722782137472, 49.010638251919026], [2.559759775818398, 49.01067793111727], [2.559759598378434, 49.01069886669598], [2.559982235892263, 49.01071681291949], [2.560024661287557, 49.010490472638764], [2.560120050145558, 49.010159644306924], [2.559993569557748, 49.01006211042245], [2.558955746658941, 49.009957425825625], [2.558750630957559, 49.010051033904794], [2.558655022296056, 49.01054524361234]]]}";6;Roissypole;43240;Aéroport CDG 1 Terminal 3 Roissypole;73596;Aéroport CDG 1 Terminal 3 Roissypole;AEROPORT CHARLES DE GAULLE 1;93073;Tremblay-en-France;93;Oui
48.5630083633,2.49175418693;"{""type"": ""Polygon"", ""coordinates"": [[[2.492637147195511, 48.56251033536947], [2.49096326441313, 48.563249498980674], [2.491010325969867, 48.56329925107999], [2.491435516746306, 48.56326338404536], [2.49192933111742, 48.56317137708535], [2.491866543116427, 48.56309258678544], [2.492007040868811, 48.56301974543224], [2.492137898893099, 48.56286388867108], [2.492443891003677, 48.562711942866564], [2.492637147195511, 48.56251033536947]]]}";885;David Douillet-Le Coudray-Montceaux;44929;Terminal David Douillet;59926;Terminal David Douillet;;91179;Le Coudray-Montceaux;91;
48.7065184643,2.19127469688;"{""type"": ""Polygon"", ""coordinates"": [[[2.191722599061666, 48.70589161305296], [2.191339488697093, 48.70637815046893], [2.191023797469074, 48.706694301561164], [2.190740947303431, 48.7069617928589], [2.190503936878144, 48.707125656179734], [2.190583871270604, 48.70716522902503], [2.190829932399325, 48.70697269825127], [2.19095829940873, 48.70694977023186], [2.191301251508694, 48.70663033394479], [2.19170187645187, 48.70620847516381], [2.191802291354866, 48.706078419577906], [2.191722599061666, 48.70589161305296]]]}";406;Orsay-le Guichet;43232;Le Guichet;63025;Le Guichet;LE GUICHET;91471;Orsay;91;Non
48.565074466,2.59380693312;"{""type"": ""Polygon"", ""coordinates"": [[[2.59383687904772, 48.56473979994917], [2.593331003536603, 48.56530741123344], [2.593337680575838, 48.56544897659582], [2.593401352624336, 48.56556201030861], [2.593528336851929, 48.56555673204834], [2.593533437346085, 48.56545393016266], [2.593585816048577, 48.56535842956781], [2.593642982608357, 48.565333938310125], [2.594010164460388, 48.56524377806508], [2.59433733279695, 48.56471469798341], [2.594258519117872, 48.564708341010785], [2.593904006979914, 48.5647080570521], [2.59383687904772, 48.56473979994917]]]}";129;Cesson;42516;Cesson (Gare);62176;Cesson (Gare);CESSON;77067;Cesson;77;oui
48.555864607,3.30254869467;"{""type"": ""Polygon"", ""coordinates"": [[[3.303087937857315, 48.55611966181998], [3.303199091068522, 48.55578768355227], [3.301999987871845, 48.55561570790342], [3.301889665478013, 48.55593226184446], [3.303087937857315, 48.55611966181998]]]}";690;Provins;47181;Provins (Gare);62139;Provins (Gare);PROVINS;77379;Provins;77;Partielle
48.8904174816,2.24049551864;"{""type"": ""Polygon"", ""coordinates"": [[[2.240638061909006, 48.89125753608078], [2.240091029284355, 48.89060936342627], [2.241329855543785, 48.89021494365502], [2.241835570278905, 48.89079814839174], [2.242012030891477, 48.890760598651646], [2.241404315107599, 48.89005777365065], [2.241137780088792, 48.88977649402657], [2.240939637950278, 48.889754417612515], [2.239684381894423, 48.8901539425859], [2.239539615312604, 48.890492101407396], [2.240212231349252, 48.89138273282521], [2.240638061909006, 48.89125753608078]]]}";378;La Défense RATP;43536;La Défense Métro-RER-Tramway;71517;La Défense (Grande Arche);LA DEFENSE-GRANDE ARCHE;92026;Courbevoie;92;Non
48.6530562222,2.31434249798;"{""type"": ""Polygon"", ""coordinates"": [[[2.314446631250515, 48.65277272754717], [2.314173785235823, 48.65300500161342], [2.314098974118344, 48.65305129991058], [2.314129447616337, 48.65316075452225], [2.314374394399226, 48.65325766713978], [2.314548389541558, 48.653266982225574], [2.314563939947246, 48.65323340826745], [2.314516948101569, 48.65315247859546], [2.314428129238269, 48.65310727714552], [2.314361583208675, 48.653038300090174], [2.314361145204749, 48.65300376523552], [2.314573095838042, 48.65283487558269], [2.314446631250515, 48.65277272754717]]]}";737;Sainte-Geneviève-des-Bois;43188;Sainte-Geneviève-des-Bois (Gare);60785;Sainte-Geneviève-des-Bois (Gare);SAINTE-GENEVIEVE-DES-BOIS;91549;Sainte-Geneviève-des-Bois;91;oui
48.7773568156,1.79810366009;"{""type"": ""Polygon"", ""coordinates"": [[[1.798785693834553, 48.77761405586227], [1.798720299027601, 48.777469079933965], [1.797931906678807, 48.777233365936056], [1.797737982869095, 48.77718890646619], [1.797631420938545, 48.77715556665231], [1.797418612333448, 48.77715955733502], [1.797383448991699, 48.77721506880158], [1.798785693834553, 48.77761405586227]]]}";893;Scolaire Montfort-l'Amaury - Ntre-Dame du Bel-Air;44208;Notre Dame du Bel-Air;63686;Notre Dame du Bel-Air;;78420;Montfort-l'Amaury;78;
48.8093458437,3.08948380764;"{""type"": ""Polygon"", ""coordinates"": [[[3.090180393420111, 48.8093215402869], [3.090116648486111, 48.80929911875735], [3.090126735758132, 48.80920387347713], [3.090020572441044, 48.809044674178004], [3.089530125428205, 48.80920210214115], [3.08928929614392, 48.809285544956595], [3.089243302269815, 48.8092934630845], [3.089148089206788, 48.80928647684823], [3.089069849944433, 48.80925843917462], [3.08898610632182, 48.809247570722086], [3.088902680283072, 48.80925763816456], [3.088833689415498, 48.80926951512694], [3.088779281998903, 48.80929271674725], [3.088748215398814, 48.80933480015688], [3.088737378256384, 48.80938055681601], [3.088772879054602, 48.809441237217754], [3.088839879206872, 48.80948838492628], [3.089354359710339, 48.8095858805724], [3.089968467060592, 48.809410504508904], [3.090180393420111, 48.8093215402869]]]}";892;Scolaire Coulommiers - Hippolyte Rémy;49279;Collège Hippolyte Rémy;67918;Collège Hippolyte Rémy;;77131;Coulommiers;77;Oui
48.7079403063,2.46245550313;"{""type"": ""Polygon"", ""coordinates"": [[[2.463091924270164, 48.707759777933624], [2.463042142627734, 48.70769273667315], [2.462050828628103, 48.70805644386203], [2.461977440028809, 48.70803653890809], [2.461895300186909, 48.70796810460342], [2.461800473662485, 48.70800104410445], [2.46184375139423, 48.70805524464092], [2.462120058687231, 48.708137740578415], [2.463091924270164, 48.707759777933624]]]}";543;Montgeron-Crosnes;47684;Montgeron Crosne;63072;Montgeron Crosne;MONTGERON-CROSNE;91421;Montgeron;91;
48.7004400153,2.0986436752;"{""type"": ""Polygon"", ""coordinates"": [[[2.098920231621999, 48.700186752038974], [2.098242242733865, 48.700350934769446], [2.098409698365217, 48.700511176843506], [2.098430650589691, 48.700639704995346], [2.098477831888709, 48.700695479925045], [2.098914008937279, 48.70058646733831], [2.098920231621999, 48.700186752038974]]]}";202;Courcelle sur Yvette;47050;11 Novembre - Courcelle-sur-Yvette;62951;Courcelle-sur-Yvette (Gare);COURCELLE-SUR-YVETTE;91272;Gif-sur-Yvette;91;Oui
48.2617738506,2.71415940495;"{""type"": ""Polygon"", ""coordinates"": [[[2.714143136811891, 48.26126518290063], [2.713467983883371, 48.261512497756904], [2.714039409279398, 48.26216249689875], [2.714510103899327, 48.26220850688869], [2.714858327944975, 48.26207886321686], [2.714143136811891, 48.26126518290063]]]}";896;Scolaire Saint-Pierre-lès-Nemour;59129;Cité Scolaire - Nrs;74205;Cité Scolaire - Nrs;;77333;Nemours;77;
49.0306873887,1.5674315345;"{""type"": ""Polygon"", ""coordinates"": [[[1.567666900688961, 49.030890954723695], [1.567831828835599, 49.030756433511634], [1.567303566943247, 49.03051969866693], [1.567229981258906, 49.03059772638366], [1.567003511091152, 49.030501025564924], [1.566944731719968, 49.03055773777857], [1.567666900688961, 49.030890954723695]]]}";889;Scolaire Bonnière- rue Marcel Pagnol;53242;Collège Marcel Pagnol;66643;Collège Marcel Pagnol;;78089;Bonnières-sur-Seine;78;Oui
48.8768608662,2.40826022483;"{""type"": ""Polygon"", ""coordinates"": [[[2.407391002966628, 48.87651503549849], [2.408502718304489, 48.87690996061674], [2.408460617231356, 48.87704359890777], [2.408203106547223, 48.87739407548602], [2.408417004690492, 48.87745613060213], [2.40868296000661, 48.87709360111928], [2.408895100892605, 48.87686148682969], [2.40747477483044, 48.87638124763764], [2.407391002966628, 48.87651503549849]]]}";676;Porte des Lilas - rue Charles Cros (ancienne);44529;Porte des Lilas;71889;Porte des Lilas;PORTE DES LILAS;75120;Paris 20e;75;Non
48.8429754325,2.22228543675;"{""type"": ""Polygon"", ""coordinates"": [[[2.222285587190336, 48.84360599887704], [2.22282511702997, 48.8435452556098], [2.222881842913896, 48.84351278613692], [2.222895842300638, 48.84344434379804], [2.222860561974934, 48.8433441715522], [2.222606605998152, 48.84340248735894], [2.222462924489593, 48.84331874360472], [2.222057401811112, 48.84208252066836], [2.221855785026508, 48.84211262007377], [2.222099690805654, 48.84287234882928], [2.222173166254592, 48.843166944870184], [2.222285587190336, 48.84360599887704]]]}";598;Parc de Saint Cloud;44249;Parc de Saint-Cloud (Tramway);70726;Parc de Saint-Cloud (Tramway);PARC DE SAINT-CLOUD;92064;Saint-Cloud;92;Partielle
48.5344864879,1.99611049136;"{""type"": ""Polygon"", ""coordinates"": [[[1.995054073528928, 48.53461271674984], [1.995150670476222, 48.534659234914805], [1.997356905862209, 48.53459217058596], [1.997712611213264, 48.534583744409254], [1.997145133161612, 48.5344209067481], [1.995805853471874, 48.534434357595934], [1.995824379972882, 48.53421552643083], [1.995702747777212, 48.53412880741749], [1.995590906075306, 48.5341297671413], [1.995054073528928, 48.53461271674984]]]}";228;Dourdan-la-Forêt;42530;Lycée / Champs de Courses;59843;Dourdan la Forêt;DOURDAN-LA-FORET;91200;Dourdan;91;Non
48.9893610814,1.70442127355;"{""type"": ""Polygon"", ""coordinates"": [[[1.705299129972348, 48.988976572426495], [1.705253620866456, 48.98894562386118], [1.703790994402465, 48.98960179763213], [1.703705043981661, 48.98968462692809], [1.703785349114361, 48.98971214482639], [1.705299129972348, 48.988976572426495]]]}";496;Mantes-la-Jolie (sud - ZAC);43157;Mantes-la-Jolie (Gare);65931;Mantes-la-Jolie (Gare);MANTES-LA-JOLIE;78361;Mantes-la-Jolie;78;Oui
48.6235137727,2.45199853878;"{""type"": ""Polygon"", ""coordinates"": [[[2.453743131259017, 48.623205176877214], [2.45362305042398, 48.62315321830275], [2.453394246279058, 48.623336855985244], [2.453240963520358, 48.62343896798063], [2.452972707161508, 48.623550072336364], [2.452794352342665, 48.62357781292944], [2.451301619474575, 48.62351001720932], [2.451207167498987, 48.62347911877938], [2.450974966444878, 48.62343806483005], [2.45015947759102, 48.62342287813546], [2.450121024432689, 48.623529324766935], [2.450244393505119, 48.62354131821605], [2.451805831316004, 48.62363038703283], [2.451958260331334, 48.62361014489439], [2.452971513418466, 48.623664306334604], [2.453169891037315, 48.623644273670934], [2.453362962631807, 48.62358232731761], [2.453743131259017, 48.623205176877214]]]}";405;Le Bras-de-Fer;45850;Bras de Fer (Gare);60422;Bras de Fer (Gare);LE BRAS-DE-FER;91228;Évry;91;
48.9451759881,2.56768315004;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.568475300704855, 48.94506349769817], [2.568084708774147, 48.94489630944583], [2.568101324141343, 48.94485282795544], [2.567910964646517, 48.944809314619114], [2.56781131873832, 48.944803245094484], [2.567596901425722, 48.94478605493951], [2.567337882449629, 48.944789402639735], [2.567098113610026, 48.9448235129051], [2.566906833832028, 48.9448906317318], [2.566576873606282, 48.94486610154092], [2.566377952342241, 48.945186652403265], [2.566377603679534, 48.94522847310033], [2.566424567839428, 48.945285755970644], [2.566520790113847, 48.94531251436282], [2.566664786896802, 48.94532802476234], [2.566825346166484, 48.94517656780397], [2.566999461590065, 48.94508868702012], [2.567201632253361, 48.945015182151636], [2.567399111690842, 48.94498448824862], [2.567678690258305, 48.94498478373063], [2.568115604300011, 48.94509057134901], [2.568320425397615, 48.94521979197778], [2.568429628397848, 48.94533959629218], [2.568512237128369, 48.94548030162171], [2.568520930144461, 48.945608101735836], [2.568517904969425, 48.94571159040055], [2.56850668903109, 48.94575723248918], [2.568630709411976, 48.945829771678824], [2.568754053159012, 48.94585305668127], [2.56879389265597, 48.94562264566167], [2.568795310087111, 48.94551968805925], [2.568729544546459, 48.945360403640954], [2.568594859153444, 48.945187231159366], [2.568475300704855, 48.94506349769817]]], [[[2.56842524043464, 48.946098917402956], [2.568443533331038, 48.945981120747426], [2.568318710245022, 48.94606811724304], [2.568211345114413, 48.946138068051155], [2.568095446438854, 48.946192779719034], [2.567979643627184, 48.94623608539676], [2.56810350476854, 48.94626504635702], [2.56842524043464, 48.946098917402956]]]]}";850;Vert Galant;46222;Vert Galant;73482;Vert Galant;VERT-GALANT;93078;Villepinte;93;Oui
48.7291784823,2.44671720271;"{""type"": ""MultiPolygon"", ""coordinates"": [[[[2.447213549568405, 48.72902007663073], [2.446974029243551, 48.72901468303031], [2.44693416386847, 48.729314351310244], [2.446847395196833, 48.72935535691121], [2.446953282429108, 48.72954718263741], [2.447090459278513, 48.729637774213344], [2.447134003809391, 48.72960227880538], [2.447213549568405, 48.72902007663073]]], [[[2.446532803388598, 48.729055443286015], [2.445831568080331, 48.72811390533347], [2.445756091993579, 48.72813681901009], [2.446232163146247, 48.72874308939447], [2.446461597817744, 48.72905836726753], [2.446705066611067, 48.72986472397771], [2.446744247016506, 48.730017439481735], [2.446826234872855, 48.730010221888044], [2.446532803388598, 48.729055443286015]]]]}";862;Villeneuve Saint-Georges (RER);45067;Villeneuve-Saint-Georges (Gare);69568;Villeneuve-Saint-Georges (Gare);VILLENEUVE-SAINT-GEORGES;94077;Villeneuve-le-Roi;94;
